##['TANGGAL', 'JAM', 'SEQUENCE', 'EMITEN', 'OPEN_PRICE', 'HIGH_PRICE', 'LOW_PRICE', 'CLOSE_PRICE', 'VOLUME', 'VALUE', 'FREQUENCY']
['20200226', '030042', '00002265', 'META', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002266', 'MFIN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002267', 'MFMI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002268', 'MGNA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002269', 'MICE', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002270', 'MIDI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002271', 'MIKA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002272', 'MINA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002273', 'MIRA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002274', 'MITI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002275', 'MKNT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002276', 'MKPI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002277', 'MLBI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002278', 'MLIA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002279', 'MLPL', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002280', 'MLPT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002281', 'MMLP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002282', 'MNCN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002283', 'MPMX', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002284', 'MPOW', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002285', 'MPPA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002286', 'MRAT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002287', 'MREI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002288', 'MSKY', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002289', 'MTDL', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002290', 'MTFN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002291', 'MTLA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002292', 'MTRA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002293', 'MTSM', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002294', 'MYOH', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002295', 'MYOR', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002296', 'MYRX', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002297', 'MYRXP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002298', 'MYTX', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002299', 'NAGA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002300', 'NELY', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002301', 'NIKL', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002302', 'NIPS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002303', 'NIRO', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002304', 'NISP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002305', 'NOBU', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002306', 'NRCA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002307', 'OASA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002308', 'OCAP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002309', 'OKAS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002310', 'OMRE', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002311', 'PADI', '00000000430.00', '00000000430.00', '00000000430.00', '00000000430.00', '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002312', 'PALM', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002313', 'PANR', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002314', 'PANS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002315', 'PBRX', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002316', 'PBSA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002317', 'PDES', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002318', 'PEGE', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002319', 'PGAS', '00000001895.00', '00000001895.00', '00000001895.00', '00000001895.00', '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002320', 'PGLI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002321', 'PICO', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002322', 'PJAA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002323', 'PKPK', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002324', 'PLAS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002325', 'PLIN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002326', 'PNBN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002327', 'PNBS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002328', 'PNIN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002329', 'PNLF', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002330', 'PNSE', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002331', 'POLY', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002332', 'POOL', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002333', 'POOL-W', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002334', 'PORT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002335', 'POWR', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002336', 'PPRO', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002337', 'PRAS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002338', 'PRDA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002339', 'PSAB', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002340', 'PSDN', '00000000143.00', '00000000143.00', '00000000143.00', '00000000143.00', '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002341', 'PSKT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002342', 'PTBA', '00000004700.00', '00000004700.00', '00000004700.00', '00000004700.00', '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002343', 'PTIS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002344', 'PTPP', '00000001715.00', '00000001715.00', '00000001715.00', '00000001715.00', '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002345', 'PTRO', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002346', 'PTSN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002347', 'PTSP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002348', 'PUDP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002349', 'PWON', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002350', 'PYFA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002351', 'R-ABFII', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002352', 'R-LQ45X', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002353', 'RAJA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002354', 'RALS', '00000001230.00', '00000001230.00', '00000001230.00', '00000001230.00', '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002355', 'RANC', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002356', 'RBMS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002357', 'RDTX', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002358', 'RELI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002359', 'RICY', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002360', 'RIGS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002361', 'RIMO', '00000000153.00', '00000000153.00', '00000000153.00', '00000000153.00', '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002362', 'RMBA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002363', 'RODA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002364', 'ROTI', '00000000100.00', '00000000100.00', '00000000100.00', '00000000100.00', '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002365', 'RUIS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002366', 'SAFE', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002367', 'SAME', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002368', 'SCBD', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002369', 'SCCO', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002370', 'SCMA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002371', 'SCPI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002372', 'SDMU', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002373', 'SDPC', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002374', 'SDRA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002375', 'SGRO', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002376', 'SHID', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002377', 'SHIP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002378', 'SIAP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002379', 'SIDO', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002380', 'SILO', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002381', 'SIMA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002382', 'SIMP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002383', 'SIPD', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002384', 'SKBM', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002385', 'SKLT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002386', 'SKYB', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002387', 'SMAR', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002388', 'SMBR', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002389', 'SMCB', '00000001060.00', '00000001060.00', '00000001060.00', '00000001060.00', '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002390', 'SMDM', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002391', 'SMDR', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002392', 'SMGR', '00000013700.00', '00000013700.00', '00000013700.00', '00000013700.00', '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002393', 'SMMA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002394', 'SMMT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002395', 'SMRA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002396', 'SMRU', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002397', 'SMSM', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002398', 'SOCI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '030042', '00002399', 'SONA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
